,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-10-26 00:00:00,1010.0936,28.451904,22.625544,70.837524,1.7254754,-0.35435933,1.6886963,0.0,0.75729823,0.07798123,0.0
1,2021-10-26 03:00:00,1009.9626,29.642212,23.564098,69.97757,2.2520545,-1.3260779,-1.8202382,0.3227138,0.9390571,0.0,0.0
2,2021-10-26 06:00:00,1007.58374,30.973297,23.586664,64.91883,3.8590007,-0.8360271,-3.7673526,0.41934574,0.55175924,0.0,0.0
3,2021-10-26 09:00:00,1006.51245,30.189606,23.719387,68.44397,3.183982,-0.7363435,-3.0976665,0.095184624,0.44179058,0.08576059,0.045639157
4,2021-10-26 12:00:00,1008.723,28.843384,23.92523,74.89615,0.81700885,-0.726136,-0.37447286,0.34270442,0.6828191,0.28819704,0.0
5,2021-10-26 15:00:00,1010.1027,28.205658,22.924515,73.17439,1.4343051,-0.8686427,1.1413549,0.39910245,0.8346307,0.15271282,0.0
6,2021-10-26 18:00:00,1009.5778,27.394806,22.769447,76.00931,0.8540252,-0.8536227,-0.02621763,0.62663436,1.0,0.5106025,0.24027348
7,2021-10-26 21:00:00,1008.56696,26.048187,23.438297,85.68152,1.425204,-1.3706387,-0.3905841,0.15570617,0.90139127,0.78859234,0.5190971
8,2021-10-27 00:00:00,1010.25476,26.98291,23.03523,79.133316,0.29285076,-0.2913307,0.029799296,2.1749463,0.8484204,0.69497156,0.52589965
9,2021-10-27 03:00:00,1011.5419,28.891235,23.29246,71.896454,1.5298852,0.7049307,-1.3578002,0.6417084,0.79449534,0.9214165,0.7201493
10,2021-10-27 06:00:00,1009.08826,30.46164,23.459293,66.336586,3.1912253,1.28238,-2.9222286,0.40318775,0.7461004,0.5340204,0.6430931
11,2021-10-27 09:00:00,1008.0011,29.960999,23.22579,67.31661,3.4690661,2.6414092,-2.2488613,2.65946,0.55767274,0.85415363,0.88082147
12,2021-10-27 12:00:00,1010.8067,27.73767,23.721603,78.90686,2.153127,2.1167147,-0.39430258,5.822678,0.89675546,0.7476227,0.79761696
13,2021-10-27 15:00:00,1011.202,27.536316,23.960047,80.99481,0.94622236,-0.8340506,-0.44687396,0.1334641,0.6059241,0.4881866,0.5331266
14,2021-10-27 18:00:00,1009.49915,27.272858,23.72321,81.09301,1.3638277,-1.1982307,0.6513593,0.0,0.69401836,0.36688566,0.46427774
15,2021-10-27 21:00:00,1008.34436,27.117035,22.913944,77.93781,0.69281393,-0.6748295,0.15683198,0.0,0.32626963,0.22215366,0.62789845
16,2021-10-28 00:00:00,1009.8513,27.767456,23.34472,77.001175,1.6920489,-1.6664503,0.29321155,0.06615448,0.34092402,0.79425573,0.7101836
17,2021-10-28 03:00:00,1010.5079,30.632965,23.217081,64.73562,2.4746401,-2.236337,-1.0595473,0.291955,0.39696217,0.7163267,0.8240855
18,2021-10-28 06:00:00,1008.4579,32.10782,23.413485,60.229946,3.5062644,-2.552494,-2.4038854,1.6205969,0.5565994,0.78639555,0.8128116
19,2021-10-28 09:00:00,1007.3156,30.77707,23.644638,65.880585,3.321295,-2.4095128,-2.28588,0.7082138,0.709728,0.47730184,0.7545078
20,2021-10-28 12:00:00,1009.91144,29.268005,24.04939,73.62333,1.448394,-1.1357404,0.8988542,5.516403,0.96906424,0.32050753,0.7076616
21,2021-10-28 15:00:00,1011.1745,28.235657,23.31659,74.798164,1.1754094,-0.7023864,0.94246525,1.6255245,0.9558039,0.5246279,0.49803853
22,2021-10-28 18:00:00,1009.6667,27.60138,23.45115,78.25372,0.36603406,0.3385598,-0.1391337,2.3857975,0.9422934,0.28006268,0.48242795
23,2021-10-28 21:00:00,1009.0642,27.400024,23.738144,80.5627,0.94952005,-0.61014265,0.7275399,0.038650513,0.7686858,0.19061708,0.29560685
24,2021-10-29 00:00:00,1010.50964,28.034882,23.486826,76.46001,1.4203008,-1.2649217,0.6459315,0.0,0.7613325,0.6034303,0.40127468
