,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-11-19 00:00:00,1008.29803,27.111633,22.87088,77.75955,4.5509315,4.1117954,1.9504135,0.0,0.7824707,0.9610052,0.7761178
1,2021-11-19 03:00:00,1007.5332,28.28061,22.594234,71.41167,3.1672227,2.4261415,2.035961,0.11983727,0.7441671,1.0,0.86670303
2,2021-11-19 06:00:00,1005.7666,28.106995,23.826488,77.71162,3.1780927,2.054287,2.424908,1.8453169,0.87626505,1.0,0.8160584
3,2021-11-19 09:00:00,1005.74316,26.095856,24.371803,90.36842,1.1457882,0.8142785,0.8060901,25.89843,1.0,0.9799447,0.9435599
4,2021-11-19 12:00:00,1007.7944,26.264832,23.19649,83.364716,2.663224,2.4998689,0.918378,40.260803,0.61974144,0.96106696,0.90667105
5,2021-11-19 15:00:00,1008.20245,26.374939,23.635994,85.04834,1.9947265,1.7425901,0.9707286,0.0010757446,0.7693875,1.0,0.8974905
6,2021-11-19 18:00:00,1006.8584,26.212769,23.531807,85.33051,1.9088324,1.6101804,1.0251637,0.0,0.55624485,1.0,0.877481
7,2021-11-19 21:00:00,1005.9696,26.160583,22.463606,80.23814,1.6820968,0.61867976,1.5641884,0.0,0.37987733,1.0,0.7534208
8,2021-11-20 00:00:00,1007.875,27.036377,20.680458,68.32533,1.6720688,0.5002902,1.5954697,0.0,0.3485663,1.0,0.88559866
9,2021-11-20 03:00:00,1008.7961,29.977509,22.083055,62.74914,2.6364877,2.5245035,-0.76022947,0.0,0.42390108,1.0,0.8745959
10,2021-11-20 06:00:00,1006.5381,30.807007,21.99053,59.497105,3.0233693,1.349839,-2.705309,0.033821106,0.12758017,0.74339104,0.7371609
11,2021-11-20 09:00:00,1005.17444,30.609924,22.777296,63.11927,2.9269664,1.5495157,-2.4831703,0.0,0.29470515,0.50352764,0.49681365
12,2021-11-20 12:00:00,1007.50934,29.615234,23.255138,68.7928,1.7691901,1.5842884,-0.7874414,0.0,0.6929383,0.5888455,0.46984386
13,2021-11-20 15:00:00,1009.28143,28.245361,23.755804,76.76034,2.1460276,2.116371,0.35553965,0.005256653,0.60434294,0.57565093,0.4882977
14,2021-11-20 18:00:00,1008.4554,26.751862,24.12644,85.665634,2.1038284,1.9545025,0.77846926,0.0,0.6443043,0.45845366,0.55614877
15,2021-11-20 21:00:00,1007.9091,25.936188,23.704025,87.64347,2.2783659,2.076966,0.93656975,0.0,0.61601186,0.47522068,0.6022408
16,2021-11-21 00:00:00,1008.8385,27.093475,23.66747,81.6774,3.3283722,3.04547,1.3428234,0.0,0.630852,0.39793634,0.44272184
17,2021-11-21 03:00:00,1008.71124,31.620575,22.066584,57.064194,4.2616544,4.2401967,-0.42711654,0.08564377,0.40872407,0.31692028,0.40860415
18,2021-11-21 06:00:00,1006.0238,32.403534,22.795637,57.059296,5.1275334,3.9124525,-3.3142593,0.40189743,0.5276737,0.06518769,0.24732518
19,2021-11-21 09:00:00,1005.1476,30.96341,23.836683,65.93995,4.5429296,3.1586475,-3.2651427,0.027515411,0.37392998,0.12739849,0.29295778
20,2021-11-21 12:00:00,1007.6747,29.033508,24.282686,75.68061,2.8927667,2.8927612,0.0056313626,1.2606049,0.9560213,0.036135674,0.2669034
21,2021-11-21 15:00:00,1009.6786,28.315033,24.322348,79.09343,2.8108609,2.7989209,-0.25880778,0.16083145,0.5699711,0.09510493,0.29405332
22,2021-11-21 18:00:00,1008.27704,27.103058,24.383152,85.2143,2.705599,2.6402082,0.5912416,0.0,0.65217924,0.0,0.31272662
23,2021-11-21 21:00:00,1007.4734,26.560486,24.091415,86.45583,2.7131288,2.4154096,1.2356634,0.0,0.5154495,0.0,0.3263595
24,2021-11-22 00:00:00,1008.84094,27.50415,23.584776,79.33679,3.4665444,3.1203246,1.5101337,0.0,0.5560477,0.0,0.24012578
