,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-12-09 00:00:00,1011.6276,27.32077,22.599157,75.55579,2.4534574,2.3613048,0.6661027,0.0,0.8176303,0.7160089,0.67094994
1,2021-12-09 03:00:00,1011.12787,30.113647,22.929613,65.54406,2.2721765,1.3041661,-1.8606281,0.10802152,0.82018185,0.5952823,0.6122174
2,2021-12-09 06:00:00,1009.3903,30.670929,22.814344,63.040543,4.3113756,1.8731177,-3.883219,0.679314,0.5587714,0.68961906,0.5360594
3,2021-12-09 09:00:00,1008.2012,30.657715,22.298368,61.142963,3.2594602,2.05637,-2.5289173,0.0,0.61528707,0.6546247,0.5350554
4,2021-12-09 12:00:00,1009.8851,28.531586,23.625113,74.900734,1.5350617,1.4536334,0.49331978,3.0295305,0.90469646,0.47678137,0.4697156
5,2021-12-09 15:00:00,1011.5068,27.716553,23.68559,78.833405,1.7820896,1.735207,-0.406079,1.4213269,0.89715934,0.2967291,0.25639677
6,2021-12-09 18:00:00,1010.4749,26.828644,23.994375,84.60602,2.0614033,2.0538104,-0.17676598,0.016885757,0.7407026,0.2774737,0.06948459
7,2021-12-09 21:00:00,1009.4717,25.6969,23.56253,88.14249,2.7157044,2.481879,1.1024189,0.0,0.5314927,0.3296404,0.2096963
8,2021-12-10 00:00:00,1011.1926,26.304321,22.886793,81.62715,2.4580274,2.2889385,0.8959121,0.0,0.62943697,0.45358753,0.44211912
9,2021-12-10 03:00:00,1011.656,28.650085,23.151262,72.29081,3.2077832,3.1882503,-0.35345942,0.2957015,0.70963764,0.7050452,0.4911859
10,2021-12-10 06:00:00,1009.96234,29.58194,23.689632,70.754,3.3192782,2.1067207,-2.5650218,1.0602131,0.8700738,0.42665648,0.4761914
11,2021-12-10 09:00:00,1008.3777,30.000458,22.870335,65.735695,2.7400086,1.9377875,-1.9371696,0.53860044,0.6000962,0.31497812,0.32238734
12,2021-12-10 12:00:00,1010.6314,28.695465,23.740057,74.705795,1.7092017,1.6822222,-0.30248734,2.5169263,0.7685478,0.46019125,0.2789197
13,2021-12-10 15:00:00,1012.20483,26.964478,23.920816,83.56244,1.7360194,1.7215093,-0.22398426,2.0347214,0.7273872,0.41240716,0.30607748
14,2021-12-10 18:00:00,1010.8117,26.290955,23.423565,84.38457,1.82375,1.6631417,0.74834734,0.0,0.7855232,0.4000628,0.08886051
15,2021-12-10 21:00:00,1009.4812,25.72815,23.796017,89.22401,1.8209594,1.3920727,1.1738939,0.0,0.46514606,0.24183345,0.0
16,2021-12-11 00:00:00,1010.5715,26.887512,22.83445,78.61752,1.0206605,0.62795365,0.80462545,0.0,0.550308,0.10277629,0.0
17,2021-12-11 03:00:00,1011.0031,30.590027,22.33952,61.534206,2.258735,1.8879745,-1.2399341,1.335144e-05,0.73210835,0.242064,0.03091693
18,2021-12-11 06:00:00,1009.1753,30.97583,23.146666,63.209248,3.5071795,2.9142108,-1.9513288,0.583992,0.6782801,0.37115717,0.0
19,2021-12-11 09:00:00,1007.60925,30.371521,23.714794,67.71422,3.2211595,3.0350404,-1.0790733,0.8973532,0.6768384,0.29791188,0.13966191
20,2021-12-11 12:00:00,1009.80176,28.904083,24.073578,75.30055,2.211143,1.9930674,0.9575152,2.8657322,0.6575277,0.4998002,0.08088696
21,2021-12-11 15:00:00,1010.91376,27.628906,23.911781,80.3237,2.1969235,2.0457761,0.80079526,1.428421,0.70914006,0.31462574,0.07255435
22,2021-12-11 18:00:00,1009.8656,26.382355,23.5991,84.82248,1.4975991,0.97601676,1.1358672,0.0,0.30919337,0.060024023,0.028273463
23,2021-12-11 21:00:00,1008.9203,25.94165,22.84593,83.192184,1.3031406,0.7715023,1.0502189,0.0,0.23379159,0.0,0.0
24,2021-12-12 00:00:00,1010.31683,27.409393,22.390827,74.21916,1.173899,-0.7562352,0.8978572,0.0,0.16308141,0.0,0.0
