,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-12-13 00:00:00,1010.11304,27.454071,22.478342,74.41969,2.8529034,2.764536,0.7045553,0.0,0.5651562,0.0,0.38779938
1,2021-12-13 03:00:00,1009.2035,30.539978,21.559135,58.842743,1.2822251,1.1233395,0.6182311,0.0,0.4730487,0.0,0.29832423
2,2021-12-13 06:00:00,1007.5953,30.84848,23.414791,64.70979,4.6755257,2.1525028,-4.150575,0.8447695,0.55281425,0.67852926,0.39557254
3,2021-12-13 09:00:00,1005.6479,30.542877,23.694887,66.97201,4.1103687,4.004299,0.9277484,1.7941637,0.7754421,0.3168044,0.41259384
4,2021-12-13 12:00:00,1007.91895,29.488525,23.600836,70.75729,0.6576236,0.08290004,0.6523775,2.0924163,0.76552725,0.793869,0.20422852
5,2021-12-13 15:00:00,1009.02576,28.077423,22.365435,71.265335,3.5880895,1.2903142,3.3480556,0.017840385,0.60186577,0.83220196,0.36957455
6,2021-12-13 18:00:00,1008.1326,27.127625,22.352386,75.28061,1.9546493,1.9321767,-0.29554573,0.15132093,0.683301,1.0,0.40982485
7,2021-12-13 21:00:00,1007.4108,26.751953,22.018791,75.415794,0.8664279,0.40007943,0.768527,0.118014336,0.7010393,0.96204853,0.21067357
8,2021-12-14 00:00:00,1008.6538,27.386566,21.159256,68.9342,2.242045,0.8397292,2.0788507,0.0,0.26086783,0.66617703,0.16710997
9,2021-12-14 03:00:00,1009.01294,31.404236,20.188074,51.47999,0.3174066,-0.27938434,-0.15063642,0.0,0.32122564,0.37236643,0.08236742
10,2021-12-14 06:00:00,1007.3162,30.767761,22.686708,62.20911,4.3293724,1.5056262,-4.059132,0.35266685,0.2808969,0.27492118,0.0
11,2021-12-14 09:00:00,1005.6662,30.753296,24.172504,68.095726,3.6419415,1.5650643,-3.288512,0.0989728,0.8156066,0.6375451,0.14915287
12,2021-12-14 12:00:00,1007.1224,29.898499,22.796911,65.8291,1.512688,1.2976209,0.7774348,1.9970019,0.72281504,0.8912506,0.05234158
13,2021-12-14 15:00:00,1008.8683,28.113525,23.65316,76.87632,3.0653298,-1.7475644,2.5183854,0.012587545,0.76222897,0.5960574,0.07505739
14,2021-12-14 18:00:00,1007.95294,27.604706,22.906141,75.704475,1.7426683,-0.8458027,1.5236504,0.0,0.88672304,0.60917187,0.3093344
15,2021-12-14 21:00:00,1007.3687,26.677979,22.338963,77.23611,1.9574353,0.629817,1.8533438,0.0,0.7499876,0.5507617,0.19292545
16,2021-12-15 00:00:00,1008.4534,27.396149,21.894976,72.06761,1.4097049,0.21041158,1.3939135,0.0,0.59565043,0.51067066,0.07050109
17,2021-12-15 03:00:00,1008.61035,31.179932,21.867615,57.808388,1.1042535,-0.95150566,-0.56036854,0.0058789253,0.72787404,0.5829482,0.0
18,2021-12-15 06:00:00,1007.34045,30.871399,23.907717,66.57108,3.2580967,-0.31061897,-3.243256,1.733307,0.8948753,0.4643457,0.0
19,2021-12-15 09:00:00,1006.26685,29.383667,24.535376,75.29282,2.712479,0.082957834,-2.7112103,4.178813,0.85172415,0.5455711,0.029930234
20,2021-12-15 12:00:00,1008.07794,27.519348,24.161715,82.0624,1.5708909,-1.1487349,-1.0714972,3.0033576,0.6427064,0.70886517,0.20305157
21,2021-12-15 15:00:00,1009.6046,27.533539,24.000053,81.202805,1.450243,-1.3555914,0.5153413,0.0,0.5467043,0.62605715,0.0
22,2021-12-15 18:00:00,1008.94604,26.815094,23.96579,84.528336,1.9851855,-1.971856,0.22966346,0.0,0.72259927,0.5764911,0.20639789
23,2021-12-15 21:00:00,1007.9116,26.502777,23.79792,85.23505,0.38357466,-0.25508925,0.28645942,0.0,0.5341034,0.67174983,0.22832394
24,2021-12-16 00:00:00,1009.34015,26.992249,23.300882,80.36946,1.2479906,0.7350345,1.0085658,0.0,0.5023861,0.6701629,0.18137455
