,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-11-13 00:00:00,1010.3789,27.929108,21.602173,68.61646,0.80772734,0.79756415,0.1277297,0.0,0.3731544,0.91644,0.70779777
1,2021-11-13 03:00:00,1009.967,29.884705,22.64555,65.27962,2.471335,-0.1708808,-2.46542,0.106269486,0.51003885,0.8679247,0.6081662
2,2021-11-13 06:00:00,1007.9474,30.807098,22.832396,62.619762,3.2030547,0.90229505,-3.0733407,0.0024936795,0.45424223,0.82874227,0.40456426
3,2021-11-13 09:00:00,1007.0104,29.559174,23.691044,70.85303,1.4668655,1.3775735,-0.50396997,2.0498087,0.9617443,0.681592,0.48009062
4,2021-11-13 12:00:00,1010.1701,28.84674,22.994987,70.79812,0.99757624,0.23287447,0.97001433,10.578556,0.6779232,0.89636326,0.7469263
5,2021-11-13 15:00:00,1010.6929,27.725311,24.100826,80.78345,2.1838126,-2.017177,0.8366804,0.30736256,0.61695933,1.0,0.8425181
6,2021-11-13 18:00:00,1009.7963,27.663025,23.133059,76.48914,0.19241141,0.17719163,-0.07500185,0.0,0.6010697,1.0,0.85955024
7,2021-11-13 21:00:00,1008.74725,27.251251,23.012684,77.7893,0.4636832,-0.33355102,-0.32209596,0.0,0.80475473,1.0,0.7543044
8,2021-11-14 00:00:00,1009.9157,27.708557,21.809917,70.39464,2.1572297,-0.34123337,2.1300704,0.0,0.2694888,1.0,0.710711
9,2021-11-14 03:00:00,1009.47546,31.367645,21.090528,54.536663,1.3959427,1.3877577,-0.1509462,0.0,0.04201317,0.8168757,0.563426
10,2021-11-14 06:00:00,1006.9156,32.17508,23.249125,59.408825,3.0841222,0.43717685,-3.0529797,0.4923916,0.52856636,0.59465814,0.6479049
11,2021-11-14 09:00:00,1006.377,29.245972,23.96441,73.34212,2.494598,-0.33303836,2.472267,8.116606,0.79098964,0.55275846,0.56547093
12,2021-11-14 12:00:00,1008.4365,29.518188,23.337734,69.524864,2.1888692,-1.2153825,1.8204378,0.14318681,1.0,0.49920177,0.64798427
13,2021-11-14 15:00:00,1010.04553,28.217194,23.555182,75.96358,1.2771388,-1.2752588,0.06927221,0.003232956,0.32638025,0.6901946,0.85465
14,2021-11-14 18:00:00,1008.89075,27.811462,23.543451,77.72903,1.3508807,-1.0580854,0.83984166,0.0,0.6953399,0.4747572,0.69532776
15,2021-11-14 21:00:00,1008.32355,27.295685,23.11692,78.07726,0.6371074,-0.6371065,-0.00106292,0.0,0.44627714,0.40401435,0.7571516
16,2021-11-15 00:00:00,1009.48785,26.806732,23.077356,80.162,0.8626533,0.81353086,0.28694645,0.0,0.58362556,0.38019252,0.6292646
17,2021-11-15 03:00:00,1009.3472,30.169342,21.40944,59.55923,0.93177015,0.9273552,-0.090597816,0.0,0.3054328,0.30706358,0.67369246
18,2021-11-15 06:00:00,1007.2498,30.720215,22.090912,60.16013,3.4181902,1.2583815,-3.1781285,0.32921028,0.6427703,0.495147,0.6291108
19,2021-11-15 09:00:00,1005.9039,28.962036,23.621304,73.03548,2.7065146,2.4647915,-1.1180449,2.123066,0.8479066,0.9083972,0.6515174
20,2021-11-15 12:00:00,1007.9061,28.847717,23.84139,74.501076,2.7485545,2.5561604,1.0102454,3.1639042,0.57080436,0.3932197,0.7660718
21,2021-11-15 15:00:00,1008.85516,28.31012,23.060972,73.333275,2.1532435,0.64270884,2.055087,0.0,0.4352982,0.4279859,0.7328532
22,2021-11-15 18:00:00,1007.81396,27.283203,24.30587,83.92835,0.98431045,-0.49926636,0.8482925,0.0,0.8754108,0.6053016,0.6576264
23,2021-11-15 21:00:00,1007.79614,25.972748,22.964256,83.635994,1.425243,1.1529715,0.83783907,0.0,0.65912867,0.58787227,0.6757362
24,2021-11-16 00:00:00,1009.2054,26.19754,22.749746,81.465065,0.82810223,0.8155477,0.14364997,0.05745125,0.70370173,0.9054034,0.7396319
