,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-10-22 00:00:00,1012.0667,28.18097,23.17406,74.39397,1.9320381,-1.9206464,0.20949517,0.0,0.48977304,0.05750847,0.0068341494
1,2021-10-22 03:00:00,1011.89575,30.457397,22.375843,62.14071,2.4135466,-0.3441031,-2.388891,0.11744331,0.5884707,0.32722402,0.09591675
2,2021-10-22 06:00:00,1010.049,30.710968,22.54026,61.85946,3.7199664,0.045961298,-3.7196825,0.058770314,0.2880602,0.0,0.10385966
3,2021-10-22 09:00:00,1010.89465,30.302246,23.057032,65.33964,2.7149336,0.24620655,-2.7037468,0.010770559,0.5232363,0.30161572,0.08801329
4,2021-10-22 12:00:00,1012.5338,29.154358,23.349873,71.0545,1.0935329,-1.0535513,-0.29299116,0.29014048,0.5068619,0.03660345,0.0
5,2021-10-22 15:00:00,1013.5246,28.47464,23.488478,74.53325,2.0022354,-2.0022264,-0.0060042227,0.0074332356,0.6602893,0.0,0.045565605
6,2021-10-22 18:00:00,1012.2404,27.91861,22.7443,73.602425,2.1386447,-1.9457536,0.8876059,0.0048889816,0.65179634,0.0,0.024665117
7,2021-10-22 21:00:00,1010.7606,27.235687,22.7872,76.80477,1.7792138,-1.3196911,1.193322,0.0,0.60637736,0.0,0.14824855
8,2021-10-23 00:00:00,1012.2287,27.754333,22.224924,72.005,1.7063787,-1.0783938,1.3224201,0.0,0.42828512,0.0,0.0
9,2021-10-23 03:00:00,1012.26373,31.58786,20.953875,53.40733,2.1540956,-1.9334168,-0.94975114,0.0006454587,0.33654976,0.0,0.0
10,2021-10-23 06:00:00,1010.27606,31.07013,22.57354,60.725224,4.428342,-0.3866903,-4.4114265,0.06878805,0.11079979,0.0,0.0
11,2021-10-23 09:00:00,1009.182,30.20578,23.427174,67.18747,3.6419199,-0.5896161,-3.5938745,0.0,0.3546934,0.0,0.0
12,2021-10-23 12:00:00,1011.08405,29.041748,24.008045,74.40893,1.7761489,-0.8682173,-1.549485,0.0,0.40944862,0.0,0.0
13,2021-10-23 15:00:00,1012.6006,28.519592,23.11009,72.66019,1.098281,-0.31496355,1.0521498,0.01853156,0.8281994,0.0,0.0
14,2021-10-23 18:00:00,1011.34546,28.01004,23.117258,74.881966,1.1258034,-0.971224,0.5693479,0.0,0.6103585,0.0,0.0
15,2021-10-23 21:00:00,1010.3717,27.137054,22.852901,77.55899,1.596348,-0.6662946,1.4506476,0.0,0.46527672,0.0,0.0
16,2021-10-24 00:00:00,1011.5554,27.40915,22.35202,74.04536,1.5205148,0.040328424,1.5199798,0.0,0.27211618,0.0,0.0
17,2021-10-24 03:00:00,1011.13007,31.669434,20.324942,51.139904,1.3803495,-1.3358774,-0.3475575,0.0012933016,0.36987662,0.0,0.0
18,2021-10-24 06:00:00,1009.1876,31.415619,22.074276,57.760506,4.3293653,0.21129106,-4.3242064,0.12936676,0.13435674,0.0,0.0
19,2021-10-24 09:00:00,1007.65857,30.383667,23.194796,65.57881,3.7311985,0.52859646,-3.6935658,0.0,0.2845888,0.0,0.0
20,2021-10-24 12:00:00,1009.77515,29.73227,23.113132,67.74649,1.5631068,1.5487413,-0.21143132,0.0,0.7096064,0.21383691,0.0
21,2021-10-24 15:00:00,1011.206,28.864868,23.071342,71.05104,1.0063523,0.88066614,0.48700324,0.0,0.31841207,0.08003712,0.0
22,2021-10-24 18:00:00,1010.4163,28.319336,22.767647,72.004005,0.6347293,0.32520166,0.5450919,0.0,0.54446006,0.0,0.0
23,2021-10-24 21:00:00,1009.5922,27.689148,22.251488,72.39698,1.1755929,0.23805568,1.1512376,0.0,0.8131242,0.0,0.0
24,2021-10-25 00:00:00,1010.3097,28.212036,21.505682,67.09591,1.6302974,-0.35302228,1.5916171,0.0067784786,0.7399206,0.0,0.0
