,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-11-16 00:00:00,1009.3107,27.027985,22.019035,74.20164,2.834504,2.5132024,1.3108113,0.0,0.27724934,0.5720792,0.8052931
1,2021-11-16 03:00:00,1007.60254,30.997284,21.023943,55.4735,3.155377,2.5279748,1.8883182,0.018785508,0.59346914,0.6420045,0.74004984
2,2021-11-16 06:00:00,1008.22156,27.45752,24.295069,83.02101,2.475406,2.4710732,0.1463979,16.42231,0.9593055,1.0,1.0
3,2021-11-16 09:00:00,1006.2347,29.95987,23.215181,67.27787,4.063172,3.9320567,1.0238627,2.849389,0.7973423,0.4581716,0.7218647
4,2021-11-16 12:00:00,1008.7492,27.962006,23.04168,74.74991,3.0088577,2.659343,1.4075226,0.9299402,0.0482769,0.55477,0.6324065
5,2021-11-16 15:00:00,1010.24414,27.43042,21.927269,72.06478,1.6816468,0.4700814,1.6146082,0.0,0.15330386,0.5053475,0.44280612
6,2021-11-16 18:00:00,1009.3771,26.010803,22.919107,83.21992,2.1954746,-2.1906521,0.14543663,0.0,0.56399083,0.34383297,0.42931128
7,2021-11-16 21:00:00,1008.4482,26.042023,22.833353,82.63598,0.76165015,-0.71210444,0.27021882,0.0,0.55071545,0.2685783,0.282943
8,2021-11-17 00:00:00,1009.9591,27.144806,21.883257,73.08626,1.5928934,-1.3411441,0.85944283,0.0,0.6690743,0.35832143,0.3404497
9,2021-11-17 03:00:00,1009.69257,30.940826,21.160788,56.122177,1.7003187,1.6211574,0.51276916,0.0019378662,0.6465516,0.31826973,0.21783769
10,2021-11-17 06:00:00,1007.653,31.421906,22.925747,60.803925,3.1009517,1.3795954,-2.77716,0.7271261,0.46607423,0.377918,0.14470398
11,2021-11-17 09:00:00,1006.2906,30.644989,23.752203,66.81143,2.246085,1.985566,-1.0499643,1.4536314,0.80707,0.18251514,0.2508409
12,2021-11-17 12:00:00,1008.2836,29.041473,24.102915,74.834915,2.240883,1.8364531,1.2841326,3.1041927,0.591326,0.3402927,0.29234278
13,2021-11-17 15:00:00,1010.1014,27.690613,23.747759,79.248955,0.34992108,-0.2716394,0.22058284,0.0,0.31686306,0.42297482,0.13008153
14,2021-11-17 18:00:00,1008.8053,26.763428,23.556522,82.724525,1.4964687,-1.4942511,0.081437,0.0,0.50122714,0.6445861,0.12975156
15,2021-11-17 21:00:00,1007.8993,26.660553,23.522415,83.05673,0.6348287,-0.603419,0.19721293,0.0,0.53956246,0.612123,0.1273576
16,2021-11-18 00:00:00,1009.1691,27.384216,23.568233,79.81691,0.46763742,0.3097985,0.35029936,0.0,0.5548005,0.5246916,0.0894711
17,2021-11-18 03:00:00,1008.9571,31.036835,21.959974,58.611618,2.2248363,2.0978692,0.74083877,0.0061855316,0.47046423,0.3586979,0.15183103
18,2021-11-18 06:00:00,1006.37286,30.902405,23.978802,66.737526,3.1585696,2.5998685,-1.7936684,2.5156102,0.73867893,0.13494778,0.06892133
19,2021-11-18 09:00:00,1005.2799,30.335083,23.938824,68.77591,3.751006,3.5505223,1.2098907,3.4379926,0.80049706,0.39598966,0.26579988
20,2021-11-18 12:00:00,1007.10895,28.430298,23.811169,76.19141,3.0768402,2.6552036,1.5546187,0.9614315,0.51851535,0.43761587,0.30933392
21,2021-11-18 15:00:00,1008.34094,27.89978,24.471308,81.75814,2.1274529,-1.2851748,1.6953999,0.0,0.6909089,0.34801555,0.3434701
22,2021-11-18 18:00:00,1007.394,26.809021,24.261112,86.06972,0.7923814,-0.78298986,0.12163554,0.010885239,0.888407,0.3460865,0.49574602
23,2021-11-18 21:00:00,1006.7624,26.62378,23.66192,83.93922,0.2957063,0.27430093,0.11045909,0.0,0.82576895,0.18299508,0.25960052
24,2021-11-19 00:00:00,1008.1773,26.899506,23.797619,83.26374,0.83249635,0.8122588,0.18244413,0.0,0.70313334,0.11127591,0.22242463
