,datetime,mslp,t2m,td2m,rh2,ws10,u10,v10,rain03,clflo,clfmi,clfhi
0,2021-11-15 00:00:00,1010.4388,27.0448,21.942741,73.7843,1.7333419,1.350712,1.0863018,0.0,0.70303416,0.8793509,0.77409077
1,2021-11-15 03:00:00,1009.73663,28.677246,22.709976,70.27458,1.7688657,1.7185531,-0.41888067,0.29365963,0.8745756,1.0,0.7722292
2,2021-11-15 06:00:00,1007.7243,28.381348,23.174461,73.53242,3.5097547,1.1137407,-3.3283567,3.6048293,0.90865016,0.9288089,0.6300783
3,2021-11-15 09:00:00,1007.50146,26.16394,23.368738,84.74021,3.4996662,3.2170439,1.3777853,5.106471,1.0,0.9904983,0.89997935
4,2021-11-15 12:00:00,1008.93823,26.395477,23.953754,86.583755,2.4752715,2.0087476,1.446341,4.537545,0.9120221,1.0,0.8329487
5,2021-11-15 15:00:00,1009.14355,26.16919,23.370106,84.72087,2.4697435,1.9568586,1.5067638,0.0023378134,0.29035306,1.0,0.861876
6,2021-11-15 18:00:00,1008.3781,26.102783,22.871395,82.52914,2.2982547,2.071574,0.995267,0.0,0.34217978,1.0,0.87146926
7,2021-11-15 21:00:00,1007.3292,25.625092,22.739237,84.223434,2.291194,1.9899443,1.1356456,0.0,0.4725647,0.6857209,0.73599935
8,2021-11-16 00:00:00,1008.7755,27.124237,22.025375,73.811584,3.133741,2.552957,1.817345,0.0,0.2820511,0.59215903,0.80998206
9,2021-11-16 03:00:00,1008.87964,30.948578,21.946209,58.858345,2.8014407,2.72869,0.6342876,0.0,0.2823,0.58165455,0.78727174
10,2021-11-16 06:00:00,1006.9496,31.086945,23.995722,66.10502,4.038437,1.8231286,-3.6034946,2.0411196,0.5896528,0.5699506,0.7020693
11,2021-11-16 09:00:00,1005.59076,30.808868,23.494884,65.17042,3.1501653,2.9130132,-1.1991224,2.884031,0.5652294,0.28734875,0.5792663
12,2021-11-16 12:00:00,1007.8628,29.532196,23.430418,69.8581,2.6031897,2.2231,1.3544087,0.21113777,0.5714431,0.23380351,0.5460508
13,2021-11-16 15:00:00,1009.6433,28.27005,23.799707,76.85264,0.6222676,-0.22630477,0.57965773,0.0,0.38334465,0.3131616,0.54739046
14,2021-11-16 18:00:00,1008.6203,26.68335,23.50899,82.87812,2.2211113,-2.1889753,0.376461,0.0,0.596828,0.16971302,0.45227754
15,2021-11-16 21:00:00,1008.3708,26.627686,23.14446,81.34152,1.3755012,-1.1939634,0.6829748,0.0,0.67577696,0.14610815,0.41587305
16,2021-11-17 00:00:00,1009.6541,27.525085,22.779844,75.47871,1.1106561,-0.7344725,0.83313096,0.0,0.58895326,0.12058663,0.44840562
17,2021-11-17 03:00:00,1009.78894,31.010284,21.127953,55.787457,1.6570561,1.6383015,-0.24860206,0.07033157,0.50153065,0.9802675,0.3302518
18,2021-11-17 06:00:00,1007.6697,31.46753,23.165157,61.53064,3.63414,1.4562591,-3.329607,0.70910263,0.4331956,0.4262781,0.32023406
19,2021-11-17 09:00:00,1006.13153,31.357666,23.075314,61.58142,1.9340788,1.8405064,-0.5943034,2.7914093,0.55729604,0.24339223,0.2659613
20,2021-11-17 12:00:00,1008.14764,29.815094,22.061115,63.253975,3.104728,2.9740944,0.8911217,2.1544514,0.5291178,0.025533438,0.2631564
21,2021-11-17 15:00:00,1009.7911,27.975922,23.83244,78.33632,1.9162704,1.5115786,1.177804,0.0,0.23838282,0.20221639,0.11868954
22,2021-11-17 18:00:00,1008.45514,27.380096,23.275887,78.441185,0.83686185,0.83631444,0.030263241,0.0,0.3921137,0.22555065,0.24417424
23,2021-11-17 21:00:00,1007.81287,26.720459,23.01167,80.25102,0.81146586,0.455788,0.6713674,0.0,0.38486195,0.1701479,0.24129796
24,2021-11-18 00:00:00,1008.9024,27.11142,23.464403,80.59945,1.6329203,0.72826153,1.461528,0.0,0.48687053,0.1069994,0.116539
